Question,"Question Type (multiple-choice or multi-select)","Answer Option 1","Answer Option 2","Answer Option 3","Answer Option 4","Answer Option 5","Answer Option 6","Correct Response",Explanation,"Knowledge Area"
"A defendant was driving his automobile at a legal speed in a residential zone.  A child darted out in front of him and was run over and killed before the defendant could prevent it.  The defendant's driver's license had expired three months previously; the defendant had neglected to check when it was due to expire.  Driving without a valid license is a misdemeanor in the jurisdiction.  On a charge of manslaughter, the defendant should be found",multiple-choice,"guilty under the misdemeanor-manslaughter rule.","guilty, because the licensing requirements are to protect life, and failure to obey is negligence.","not guilty, because the offense was not the proximate cause of the death.","not guilty, because there was no criminal intent.",3,"The correct answer is C. For the defendant to be found guilty of manslaughter, a proximate cause between the illegal act and the resulting death of the victim must exist. This causation must be more than simple cause-in-fact; it must be somehow foreseeable from the illegal action taken. In this case, the fact the defendant did not possess a valid license was not a causal factor in the death of the child.<br /><br /> Answer A is incorrect. The common law misdemeanor-manslaughter rule, while permitting the prosecution of involuntary manslaughter for misdemeanor offenses, still requires that there be a proximate cause between the illegal action and death. Answer B is incorrect. While the licensing requirements may be to protect life, criminal liability for manslaughter requires more than simple negligence, but also proximate cause. Finally, answer D is incorrect; manslaughter does not require that the defendant have any criminal intent to commit an offense. Recklessness is sufficient. The lack of the foreseeability between driving without a license and the death of the child shows the lack of proximate cause.",Homicide
"A man became angry after he was unexpectedly laid off from his longtime job as a factory worker. The next day, he returned to the factory floor and indiscriminately fired shotgun rounds into the air. The man later testified, without contradiction, that he had not intended to kill anyone but had simply sought to exact revenge on the factory's owners by shutting down operations for the day. Unfortunately, one of the bullets ricocheted off the wall and killed the man's best friend. <br /><br />The crimes below are listed in descending order of seriousness. <br /><br />On these facts, what is the most serious offense for which the man properly could be convicted?",multiple-choice,Murder.,"Voluntary manslaughter.","Involuntary manslaughter.",Assault.,1,"Answer A is correct. The most serious offense for which the man could properly be convicted of is murder. At common law, murder is defined as the unlawful killing of another human being with malice aforethought. Malice aforethought exists where the defendant acted with one of the following mental states: (i) intent to kill, (ii) intent to inflict great bodily injury, (iii)reckless indifference to an unjustifiably high risk to human life (acting with a ""depraved heart""), or (iv) intent to commit a felony (felony murder). The man could properly be convicted of murder, even though he lacked specific intent to kill, because his conduct created such a high risk of death and was so devoid of social utility that he could be found to have acted with a depraved heart. <br /><br />Answer B is incorrect. Voluntary manslaughter is a killing that would otherwise be murder but for the existence of an adequate provocation. Here, the man could not properly be convicted of voluntary manslaughter because there was no adequate provocation for his conduct, Furthermore, this answer is incorrect because he could be convicted of the more serious offense of depraved heart murder. <br /><br />Answer C is incorrect. It is true that the man could properly be convicted of involuntary manslaughter but this answer is incorrect because he could also be convicted of the more serious offense of depraved heart murder. <br /><br />Answer D is incorrect. The man could properly be convicted of assault in some jurisdictions but this answer is incorrect because he could also be convicted of the more serious offense of depraved heart murder.",Homicide
"In which of the following situations is the defendant most likely to be guilty of larceny?",multiple-choice,"The defendant took a woman's television set, with the intention of returning it the next day.","The defendant went into a man's house and took $100 in the belief that the man had damaged the defendant's car to that amount.","Mistakenly believing that larceny does not include the taking of a dog, the defendant took his neighbor's dog and sold it.","Unreasonably mistaking a man's car for his own, the defendant got into the man's car in a parking lot and drove it home.",3,"The correct answer is C. Larceny, at common law, is the taking of another's property without the owner's consent with the intent to permanently deprive the owner of that property. The defendant in answer C took the neighbor's dog with the intent to permanently deprive ownership. Mistake of law is not a defense to larceny, so the defendant will be found guilty.<br /><br />Answer A is incorrect. Larceny is a specific intent crime. If the defendant did not have the intent to permanently deprive the owner of the property, the defendant cannot be found guilty of larceny. Answer B is incorrect. If the defendant honestly believes that he is entitled to the money or property of another for the payment of a debt, then the defendant will not have the intent to take the property of another. The defendant in answer B believed he had a valid claim to the property, and thus lacked the requisite intent to commit larceny. Answer D is incorrect. Larceny is a specific intent crime. Therefore, the defendant's mistake of fact about the ownership of the car would preclude a conviction for larceny as the defendant did not have the intent to take the property of another.","Other Crimes"
"An employee worked at a day-care center run by the Happy Faced Day Care Corporation. At the center, one of the young children often arrived with bruises and welts on his back and legs. A statute in the jurisdiction requires all day-care workers to report to the police cases where there is probable cause to suspect child abuse and provides for immediate removal from the home of any suspected child abuse victims. The employee was not aware of this statute. Nevertheless, he did report the child's condition to his supervisor, who advised him to keep quiet about it so the day-care center would not get into trouble for defaming a parent. About two weeks after the employee first noticed the child's condition, the child was beaten to death by his father. The employee has been charged with murder in the death of the child. The evidence at trial disclosed, in addition to the above, that the child had been the victim of beatings by the father for some time, and that these earlier beatings had been responsible for the marks that the employee had seen. The child's mother had been aware of the beatings but had not stopped them because she was herself afraid of the child's father.<br /><br />The employee's best argument that he is NOT guilty of murder is",multiple-choice,"he was not aware of the duty-to-report statute.","he lacked the mental state necessary to the commission of the crime.","his omission was not the proximate cause of death.","the day-care corporation, rather than the employee, was guilty of the omission, which was sanctioned by its supervisory-level agent.",2,"The correct answer is B. The employee will not bear criminal responsibility for the actions of another unless he intended that those actions be committed and he aided and abetted in the commission of the offense. Because the employee never intended that the child be murdered, he should be found not guilty.<br /><br />Answer A is incorrect because it is not the best argument for the employee to be found not guilty, and the employee's awareness of the duty-to-report statute is irrelevant to whether or not he will bear criminal responsibility for the actions of another. Answer C is incorrect because it is not the best argument to be found not guilty, and because it is possible that the child's death was foreseeable by the employee's failure to act. It is possible that, if the murder was foreseeable, then the employee's inaction may be considered a proximate cause of death. Answer D is incorrect because the burden is on the employee to report to the authorities, not to his corporation, and because the employee's guilt or innocence as to the failure to report statute is, at best, incidental to the determination of guilt as to the murder. The employee's best argument is that he was not criminally responsible for the actions of the child's father.","Inchoate Crimes"
"At a party, the defendant and the victim agreed to play a game they called ""spin the barrel."" The victim took an unloaded revolver, placed one bullet in the barrel, and spun the barrel. The victim then pointed the gun at the defendant's head and pulled the trigger once. The gun did not fire. The defendant then took the gun, pointed it at the victim, spun the barrel, and pulled the trigger once. The gun fired, and the victim fell over dead.<br /><br />A statute in the jurisdiction defines murder in the first degree as an intentional and premeditated killing or one occurring during the commission of a common-law felony, and murder in the second degree as all other murder at common law. Manslaughter is defined as a killing in the heat of passion upon an adequate legal provocation or a killing caused by gross negligence.<br /><br />The most serious crime for which the defendant can properly be convicted is",multiple-choice,"murder in the first degree, because the killing was intentional and premeditated and, in any event, occurred during commission of the felony of assault with a deadly weapon.","murder in the second degree, because the defendant's act posed a great threat of serious bodily harm.","manslaughter, because the defendant's act was grossly negligent and reckless.","no crime, because the victim and the defendant voluntarily agreed to play a game and each assumed the risk of death.",2,"The correct answer is B. The defendant's pointing a loaded weapon at the victim and pulling the trigger posed a great threat of serious bodily injury to the victim, and, because it resulted in the victim's death, the defendant should be convicted of murder in the second degree. Murder in the second degree is murder with malice aforethought, done without premeditation and deliberation. The defendant's actions were done with reckless indifference to an unjustifiably high risk to human life, and will support a finding of malice aforethought. <br /><br />Answer A is incorrect because there is no evidence that the defendant intended to kill the victim. Because the statute defines first degree murder as the premeditated and intentional killing of another, and there is no evidence that the defendant intended to kill the victim, she will not be convicted of murder in the first degree. In addition, answer A is also incorrect because the underlying felony in a felony murder charge must be sufficiently independent of the actual killing. In this case, the underlying felony of assault with a deadly weapon would merge into the homicide charge and would not be independent enough to allow for a proper felony murder charge. The defendant cannot be properly convicted of first degree murder under either theory.<br /><br />Answer C is incorrect because manslaughter is not the most serious crime for which the defendant can properly be convicted. In addition, the defendant's actions were beyond mere negligence, and the killing of the victim was done with malice aforethought. The defendant should be convicted of murder in the second degree.<br /><br />Answer D is incorrect because a victim's voluntarily playing the game and his assumption of risk are irrelevant to the determination of criminal responsibility. The most serious crime for which the defendant can be properly convicted is second degree murder.",Homicide
"The defendant became intoxicated at a bar. He got into his car and drove away. Within a few blocks, craving another drink, he stopped his car in the middle of the street, picked up a brick, and broke the display window of a liquor store. As he was reaching for a bottle, the night watchman arrived. Startled, the defendant turned and struck the watchman on the head with the bottle, killing him. Only vaguely aware of what was happening, the defendant returned to his car, consumed more liquor, and then drove off at a high speed. He ran a red light and struck and killed a pedestrian who was crossing the street.<br /><br />Relevant statutes define burglary to include ""breaking and entering a building not used as a dwelling with the intent to commit a crime therein."" Manslaughter is defined as the ""killing of a human being in a criminally reckless manner."" Criminal recklessness is ""consciously disregarding a substantial and unjustifiable risk resulting from the actor's conduct."" Murder is defined as the ""the premeditated and intentional killing of another or the killing of another during the commission of a rape, robbery, burglary, or arson."" Another statute provides that intoxication is not a defense to crime unless it negates an element of the offense.<br /><br />The defendant was charged with the murder of the watchman and manslaughter in the death of the pedestrian. Assume that he is tried separately on each charge.<br /><br />At the defendant's trial for the murder of the watchman, the court should in substance charge the jury on the issue of the defense of intoxication that",multiple-choice,"intoxication is a defense to the underlying crime of burglary if the defendant, due to drunkenness, did not form an intent to commit a crime within the building, in which case there can be no conviction for murder unless the defendant intentionally and with premeditation killed the watchman.","voluntary intoxication is not a defense to the crime of murder.","The defendant is guilty of murder despite his intoxication only if the state proves beyond a reasonable doubt that the killing of the watchman was premeditated and intentional.","voluntary intoxication is a defense to the crime of murder if the defendant would not have killed the watchman but for his intoxication.",1,"The correct answer is A. The defendant is charged with murder, which means the state must prove either 1) the defendant premeditated and intentionally killed the watchman, or, 2) the murder occurred in the commission of a burglary. As the statute outlines, intoxication is not a defense to a crime unless it negates an element of the offense. Therefore, intoxication would be available as a defense to the burglary charge if it negated the element that the defendant had the intent to commit a theft when he broke and entered the building. Since there are two ways for the jury to possibly find the defendant guilty of murder, the jury must be instructed that the felony-murder way of charging would be unproven if they believed that the defendant was not guilty, by reason of his intoxication, of the burglary, AND the jury must be instructed that, if they so find, the state must prove the defendant premeditated and intentionally killed the watchman. Thus, answer A is correct. The statute regarding intoxication, which controls over common law, indicates it could be a defense to the specific intent crime of burglary, so the jury must be instructed as to the possibility of that defense on the underlying charge of burglary. Without the underlying felony burglary charge, the defendant cannot be found guilty of felony murder.<br /><br />Answer B is incorrect. The jury, as fact finders, could easily find that the defendant did kill the watchman in the course of the commission of burglary, despite his intoxication, and so they must be instructed as to the availability of the felony murder charge. Answer C ignores the felony-murder method of committing murder and is thus incorrect. Answer D misstates the requirements for the intoxication defense by applying a ""but for"" test rather than the statutory requirements. When the jury is instructed, they must be allowed to consider both methods of committing the offense of murder and that intoxication is a defense to the burglary charge which, in turn, could negate the felony-murder charge.",Homicide
"A woman wanted to kill a business competitor. She contacted a man who she believed was willing to commit murder for hire and offered him $50,000 to kill the competitor. The man agreed to do so and accepted $25,000 as a down payment. Unbeknownst to the woman, the man was an undercover police officer. <br /><br />In a jurisdiction that has adopted the unilateral theory of conspiracy, is the woman guilty of conspiracy to murder the business competitor?",multiple-choice,"No, because the man did not intend to kill the competitor.","No, because it would have been impossible for the woman to kill the competitor by this method.","Yes, because the woman believed that she had an agreement with the man that would bring about the competitor's death.","Yes, because the woman took a substantial step toward bringing about the competitor's death by paying the man $25,000.",3,"A is incorrect. In jurisdictions that recognize unilateral conspiracies, it is enough that one person agree with another person to commit a crime (and in some jurisdictions, that an overt act in furtherance of that agreement be committed). It is no defense to unilateral conspiracy that the other person was feigning agreement or acting in an undercover capacity. Therefore, the man's lack of intent does not make the woman any less guilty. <br /><br />B is incorrect. In jurisdictions that recognize unilateral conspiracies, it is enough that one person agree with another person to commit a crime (and in some jurisdictions, that an overt act in furtherance of that agreement be committed). It is no defense to unilateral conspiracy that the other person was feigning agreement or acting in an undercover capacity. Therefore, the woman cannot prevail on any impossibility defense. <br /><br />C is correct. In jurisdictions that recognize unilateral conspiracies, it is enough that one person agree with another person to commit a crime (and in some jurisdictions, that an overt act in furtherance of that agreement be committed). It is no defense to unilateral conspiracy that the other person was feigning agreement or acting in an undercover capacity. Here, the woman agreed to commit a crime and she committed an overt act in furtherance of that agreement when she paid the man $25,000. She therefore is guilty of conspiracy in a jurisdiction that recognizes unilateral conspiracies. <br /><br />D is incorrect. The woman is guilty, but not because she took a substantial step, which is a concept relevant under the Model Penal Code to attempt rather than conspiracy. The woman is guilty of conspiracy because in jurisdictions that recognize unilateral conspiracies, it is enough that one person agree with another person to commit a crime (and in some jurisdictions, that an overt act in furtherance of that agreement be committed). It is no defense to unilateral conspiracy that the other person was feigning agreement or acting in an undercover capacity.","Inchoate Crimes"
"In which of the following situations is the defendant most likely to be not guilty of the charge made?",multiple-choice,"Police arrested a thief and recovered goods he had stolen. At the direction of the police, the thief took the goods to the defendant. The defendant, believing the goods to be stolen, purchased them. The defendant is charged with attempting to receive stolen property.","The defendant misrepresented his identity to secure a loan from a bank. The banker was not deceived and refused to grant the loan. The defendant is charged with attempting to obtain property by false pretenses.","Believing that state law made it a crime to purchase codeine without a prescription, the defendant purchased, without a prescription, cough syrup containing codeine. Unknown to the defendant, the state law had been repealed and codeine could be legally purchased without a prescription. The defendant is charged with attempting to purchase codeine without a prescription.","The defendant, intending to kill his neighbor, shot at his neighbor. Unknown to the defendant, the neighbor had died of a heart attack minutes before he shot at her. The defendant is charged with attempted murder.",3,"The correct answer is C. This question deals with the impossibility defenses to an attempt charge. Factual impossibility is not a defense to an attempt charge. However, legal impossibility is a defense. Factual impossibility arises when the defendant unsuccessfully takes a criminal action, whereas legal impossibility arises when the intended action is not actually a crime. Answer C is the only example of legal impossibility given and is the correct answer. In answer C, the defendant attempted a legal act, so he will be found not guilty.<br /><br />In answers A, B, and D, if the facts had been as the defendant believed them to be, then a crime would have been committed. Therefore, all three defendants had the specific intent to commit the crimes they are charged with attempting. Since factually impossibility does not provide a defense to an attempt charge, A, B, and D are incorrect.","Inchoate Crimes"
"A professional poker player had cheated a man in a card game. Angered, the man set out for the poker player's house with the intention of shooting him. Just as he was about to set foot on the poker player's property, the man was arrested by a police officer who noticed that the man was carrying a revolver. A statute in the jurisdiction makes it a crime to ""enter the property of another with the intent to commit any crime of violence thereon.""<br /><br />If charged with attempting to violate the statute, the man should be found",multiple-choice,"not guilty, because the statute defines an attempted crime and there cannot be an attempt to attempt.","not guilty, because to convict him would be to punish him simply for having a guilty mind.","guilty, because he was close enough to entering the property and he had the necessary state of mind.","guilty, because this is a statute designed to protect the public from violence, and the man was dangerous.",3,"The correct answer is C. To be found guilty of attempt to commit a crime, one must have the intent that the crime be committed and take a substantial step towards its commission. In this question, the statutory crime is to enter the property of another with the intent to commit any crime of violence thereon. The question indicates that the man clearly had the intent to shoot the poker player, and the man clearly had the intent to enter the poker player's property to do so. Obtaining the weapon and going over to the poker player's house are substantial steps towards the commission of the statutory offense. The man intended to enter the poker player's property in order to cause violence and took substantial steps toward the commission of that offense; thus, he should be convicted of attempt to commit the offense.<br /><br />Answer A is incorrect because the crime listed in the statute punishes the entry of property with the intent to commit a crime of violence. The statute does not define an attempt crime. It is a crime of its own, separate and apart from any other attempt to commit violence and is defined by the action of entering property of another with the requisite mental state.<br /><br />Answer B is incorrect because the attempt to commit the statutory offense does not punish the defendant simply for having a guilty mind. The defendant must also take substantial steps towards the commission of the offense. There is an actus reus requirement for all attempt charges, including this offense. In this case, the man's obtaining the gun and setting out for the poker player's house were sufficient actions for a conviction of attempt.<br /><br />Answer D is incorrect because the policy behind the statute and the dangerousness of the man are not sufficient reasons to convict the man of a crime. The man must have actually committed the offense. The man, with the intent to cause violence to the poker player, attempted to enter the poker player's property, and therefore should be convicted of attempting to violate the statutory offense.","Inchoate Crimes"
"A man walked into a store that had a check-cashing service and tried to cash a $550 check which was payable to him. The attendant on duty refused to cash the check because the man did not have two forms of identification, which the store's policies required. The man, who had no money except for the check and who needed cash to pay for food and a place to sleep, became agitated. He put his hand into his pocket and growled, ""Give me the money or I'll start shooting."" The attendant, who knew the man as a neighborhood character, did not believe that he was violent or had a gun. However, because he felt sorry for the man, he handed over the cash. The man left the check on the counter and departed. The attendant picked up the check and found that the man had failed to endorse it.<br /><br />If the man is guilty of any crime, he is most likely guilty of",multiple-choice,robbery.,"attempted robbery.","theft by false pretenses.","larceny by trick.",2,"The correct answer is B. The man attempted to take the property of another, with the intent to permanently deprive the owner of the property, by the threat of force. The man had the intent to commit a robbery, and took substantial steps, by putting his hand in his pocket and threatening the attendant, toward the commission of that robbery. Although it was factually impossible for the man to have committed robbery, because the attendant was not afraid and gave the money to the man out of sympathy rather than because of force or the threat of force, factual impossibility is not a defense to an attempt charge. The man committed attempted robbery.<br /><br />Answer A is incorrect because the man did not commit a robbery. The attendant did not give the man the money because of force or the threat of force, but rather because he felt sorry for the man. A conviction for robbery requires the money be given due to force or the threat of force, and not because of sympathy.<br /><br />Answer C is incorrect because, at common law, false pretenses requires the obtaining of the possession and title of property of another through fraud or misrepresentation. Regardless of whether the check was properly endorsed, the man did not obtain the money through fraud, but rather through the sympathy of the attendant. Therefore, he did not commit false pretenses.<br /><br />Answer D is incorrect for the same reason. At common law, larceny by trick is obtaining the possession, with the owner's consent, of the property of another by fraud or misrepresentation, with the intent to permanently deprive the owner of said property. The attendant did not give away the property because of misrepresentation, but rather sympathy. The man, however, did have the intent to commit a robbery, and took substantial steps towards the commission of the offense, and is most likely guilty of attempted robbery.","Inchoate Crimes"
"A building owner decided to destroy his dilapidated building in order to collect the insurance money. He hired a friend to burn down the building. The friend broke into the building and carefully searched it to make sure no one was inside. He failed, however, to see a vagrant asleep in an office closet. He started a fire. The building was destroyed, and the vagrant died from burns a week later. Two days after the fire, the building owner filed an insurance claim in which he stated that he had no information about the cause of the fire.<br /><br />If the building owner is guilty of a felony-murder, it is because the vagrant's death occurred in connection with the felony of",multiple-choice,Arson.,Fraud.,Conspiracy.,Burglary.,1,"The correct answer is A. Felony-murder is a death that is caused in the commission of, or in an attempt to commit an inherently dangerous felony. The common law felony murder doctrine recognizes arson, burglary, rape, robbery, kidnapping, etc. as qualifying underlying offenses (modern statutes have expanded on the traditional common law felony-murder definition to include additional felonies). Arson is an inherently dangerous felony that may serve as the basis for a felony-murder conviction. In this case, the friend intentionally burnt the building, and the owner, as an accomplice to the burning, may be held responsible for the friend’s actions, including the resulting death. Therefore, A is correct.<br /><br />B is incorrect, because fraud is not an underlying offense recognized by the felony murder doctrine. The common law felony murder doctrine applies to inherently dangerous felonies, including arson, burglary, rape, robbery, kidnapping, etc. Fraud is not an inherently dangerous felony, and therefore, cannot serve as a basis for a felony-murder conviction.<br /><br />C is incorrect because conspiracy is not an underlying offense recognized by the felony murder doctrine (which traditionally recognizes arson, burglary, rape, robbery, kidnapping, etc. to be qualifying underlying inherently dangerous offenses). Conspiracy is not an inherently dangerous felony, and therefore, cannot serve as a basis for a felony-murder conviction.<br /><br />D is incorrect. The common law elements of burglary are: (i) breaking; (ii) and entering; (iii) of a dwelling; (iv) of another; (v) at nighttime; (vi) with the intent to commit a felony therein. In order to satisfy the breaking requirement, there must be a trespass, or entry without the resident’s consent. In the present case, the friend’s actions do not amount to a “breaking.” The friend had the owner’s permission to enter the building, and could have used any means possible to do so, including through the use of force. Therefore, the friend’s entry did not amount to a trespass and cannot be considered a “breaking” under the common law definition of burglary.",Homicide
"Which of the following is LEAST likely to be the underlying felony in a prosecution for felony murder?",multiple-choice,Arson.,Manslaughter.,"Attempted rape.",Burglary.,2,"The correct answer is B. At common law, the underlying felony in a prosecution for felony murder must be sufficiently different from the facts and circumstances of the murder so as to not merge with the murder charge. Manslaughter is a lesser-included offense of murder, and has many, if not all, of the same elements as murder, and will merge into the murder offense if it is used as the underlying felony for felony murder. Thus, manslaughter will not be a proper underlying felony for a prosecution for felony murder.<br /><br />Answers A, C, and D are incorrect because, at common law, arson, attempted rape, and burglary are all felonies, are all inherently dangerous enough for felony murder to apply, and will all not merge into the murder offense. Manslaughter is the least likely charge to be an underlying felony in a prosecution for felony murder.",Homicide
"A state statute makes it a felony for any teacher at a state institution of higher education to accept anything of value from a student at the same institution. A student at the state university offered his English teacher $50 in exchange for a good grade in his English course. The teacher agreed and took the money. The teacher and the student are tried jointly for violation of the state statute. The teacher is charged with violating the statute and the student with aiding and abetting him.<br /><br />The student's best argument for a dismissal of the charge against him is that",multiple-choice,"a principal and an accessory cannot be tried together, since the principal must be convicted first.","he cannot be an accessory, since he is the victim of the crime.","the legislature did not intend to punish the person giving the thing of value.","he did not assist the teacher in violating the statute.",3,"C is correct. The best argument the student has is that the statute, by its wording, excludes him as a possible party to the crime, so he cannot be held criminally responsible. For this argument to work, the statute must, by its nature, involve two necessary parties to the crime, with only one of the parties identified in the statute. If the statute leaves the other one unnamed and unpunished, courts will hold that the legislature did not intend to punish the second necessary party, and he thus cannot be liable as an accessory. When a statute specifically names only one party as being criminally liable when there must be at least 2 or more actors to commit the offense, there is a clear indication that the legislature did not intend the other actor to be punished, and a court will not hold that other actor criminally liable. That is the student's best argument for a dismissal here. Answer C is correct.<br /><br />Answer A is incorrect; a principal and an accessory can be tried together, and an accessory can be convicted without the principal even being charged. Answer B is incorrect because the statutory offense is not a crime against a person or property, and the student is not the victim; he is a participant in the bribery. Answer D is incorrect because by making the offer, and giving the teacher the money, the student's actions clearly assisted the teacher in the commission of the offense. In fact, it would be impossible for the teacher to commit this offense without the student's actions.","Inchoate Crimes"
"In a criminal trial, the evidence has shown that the defendant's neighbor entered the defendant's house with a knife and told the defendant that she was going to kill him. The defendant ran to his bedroom, picked up a gun, and told the neighbor to back off. The neighbor did not stop and stabbed the defendant in the arm. The defendant then shot the neighbor twice. The neighbor fell to the floor and lay quietly moaning. After a few seconds, the defendant fired a third shot into the neighbor.<br /><br />The case has gone to the jury, which has thus far found that the neighbor died instantly from the third shot and that the defendant was no longer in fear of being attacked by her when he fired the third shot.<br /><br />Of which of the following degrees of criminal homicide, if any, can the jury properly convict the defendant?",multiple-choice,"Attempted murder only.","Manslaughter only.","Murder or manslaughter.","No degree of criminal homicide.",3,"Answer C is correct. Because the defendant killed the neighbor, the crime would not be attempted murder but would be either murder or manslaughter. Thus, answer A is incorrect. Whether the defendant is guilty of murder, or guilty only of manslaughter, depends upon whether he fired the third shot in the heat of passion provoked by the neighbor's earlier attack. Murder is the unlawful killing of another human being with malice aforethought, whereas manslaughter is a killing that would otherwise be murder but-for the existence of an adequate provocation for the killing. Thus, Answer C is correct.<br /><br />Answer A is incorrect. Because the defendant killed the neighbor, the crime would not be attempted murder but would be either murder or manslaughter. Whether the defendant is guilty of murder or manslaughter depends on whether he fired the third shot in the heat of passion provoked by the neighbor's earlier attack.<br /><br />Answer B is incorrect. It is true that the defendant could properly be convicted of manslaughter. However, he could also be convicted of murder if the jury finds that he did not fire the third shot in the heat of passion.<br /><br />Answer D is incorrect. The defendant was not in imminent fear of the neighbor, and therefore was not acting in self-defense, when he fired the third shot. Whether the defendant is guilty of murder or manslaughter depends on whether the jury finds that he fired the third shot in the heat of passion provoked by the neighbor's earlier attack.",Homicide
"A woman charged with murder has entered a plea of not guilty by reason of insanity. At her trial, in which the questions of guilt and sanity are being tried together, the evidence shows that the woman stalked the victim for several hours before following him to an isolated hiking trail where she shot and killed him. Expert witnesses for the defense have testified that the woman knew that killing was illegal and wrong, but that she suffered from a serious mental illness that left her in the grip of a powerful and irresistible compulsion to kill the victim. <br /><br />If the jury believes the testimony of the defense experts, under what circumstances could the jury properly acquit the woman of murder?",multiple-choice,"Only if the jurisdiction follows the M'Naghten test for insanity.","Only if the jurisdiction follows the ALI Model Penal Code test for insanity.","If the jurisdiction follows either the M'Naghten or the ALI Model Penal Code test for insanity.","Even if the jurisdiction has abolished the insanity defense.",2,"A is incorrect. The jury could not find the woman to be legally insane under the M'Naghten test, which requires either that she did not know the nature and quality of the act she was committing or that she did not know the difference between right and wrong. <br /><br />B is correct. The jury could find the woman to be legally insane under the ALI Model Penal Code test, because she could not conform her conduct to the requirements of the law. <br /><br />C is incorrect. The jury could not find the woman to be legally insane under the M'Naghten test, which requires either that she did not know the nature and quality of the act she was committing or that she did not know the difference between right and wrong. The jury could find the woman to be legally insane under the ALI Model Penal Code test, because she could not conform her conduct to the requirements of the law. <br /><br />D is incorrect. The woman committed all the elements of murder and can be excused from responsibility only if she meets a recognized defense of insanity.","General Principles"
"A man and his friend were watching a televised football game at the man's home. Upset by a penalty called by the referee, the friend threw a bottle of beer at the man's television, breaking the screen. Enraged, the man picked up a nearby hammer and hit the friend on the head with it. The friend died from the blow.<br /><br />The crimes below are listed in descending order of seriousness.<br /><br />In a jurisdiction that follows common law principles, what is the most serious crime of which the man could properly be convicted?",multiple-choice,Murder.,"Voluntary manslaughter.","Involuntary manslaughter.",Assault.,1,"Answer A is correct. At common law, a defendant could be convicted of murder not only for an intentional killing but also for causing another's death by actions intended to cause serious bodily injury short of death. Under the facts of this case, a jury could properly convict the man of murder under that common law theory. While a jury could certainly convict the man of lesser manslaughter or assault crimes, murder is the most serious crime of which the man could properly be convicted.<br /><br />Answer B is incorrect. It is debatable whether the friend breaking the man's television could constitute adequate provocation to mitigate murder to voluntary manslaughter. Even assuming that it could, however, a jury could reject that mitigation here and instead convict the man of murder. Accordingly, voluntary manslaughter is not the most serious crime of which the man could properly be convicted.<br /><br />Answer C is incorrect. As stated above, the most serious crime of which the man could properly be convicted is murder. Even assuming that a jury could convict the man of involuntary manslaughter, involuntary manslaughter is not the most serious crime of which the man could properly be convicted.<br /><br />Answer D is incorrect. As stated above, under the facts of this case, a jury could properly convict the man of murder under that common law theory. While it's true that the man also committed an assault, assault is not the most serious crime of which the man could properly be convicted.",Homicide
"A homeless woman broke into the basement of a hotel and fell asleep. She was awakened by a security guard, who demanded that she leave. As the homeless woman was leaving, she cursed the security guard. Angered, the guard began to beat the homeless woman on her head with his flashlight. After the second blow, the homeless woman grabbed a fire extinguisher and sprayed the guard in his face, causing him to lose his sight in one eye.<br /><br />The jurisdiction defines aggravated assault as assault with intent to cause serious bodily injury.<br /><br />What is the most serious offense for which the homeless woman could properly be convicted?",multiple-choice,"Aggravated assault.",Burglary.,Assault.,Trespass.,4,"The correct answer is D. The homeless woman's actions in spraying the guard in the face were done in self-defense, and she cannot properly be convicted of any form of assault. The homeless woman, however, entered the property of another without the owner's permission and is guilty of trespass.<br /><br />Answer A is incorrect because the homeless woman only sprayed the guard in the face in self-defense. A non-aggressor is justified in using force upon another if she reasonably believes that such force is necessary to protect herself from imminent use of unlawful force by the other person. In this case, the guard was beating the homeless woman on her head with a flashlight, and the homeless woman's actions in grabbing an available fire extinguisher and spraying it in the guard's face were done to protect herself from the guard's continued use of unlawful force. The fact she was a trespasser or that she had cursed him did not make the guard's beating of her lawful, and the homeless woman was allowed to protect herself.<br /><br />Answer B is incorrect because there is no evidence that the homeless woman broke into the hotel with the intent to commit a felony or a theft. She merely broke in and went to sleep. Because she did not have the requisite mens rea, the homeless woman cannot properly be convicted of burglary. <br /><br />Answer C is incorrect because the homeless woman was acting in self-defense. The most serious offense the homeless woman can be charged with in this fact situation is trespass.","General Principles"
